data;cod_ibge;densidade
2022-03-01;5105259;21,8
2022-03-01;5105309;4,67
2022-03-01;5105507;8,2
2022-03-01;5105580;3,52
2022-03-01;5105606;20,27
2022-03-01;5105622;9,0
2022-03-01;5105903;25,85
2022-03-01;5106000;16,35
2022-03-01;5106109;9,3
2022-03-01;5106158;8,65
2022-03-01;5106174;5,16
2022-03-01;5106182;3,53
2022-03-01;5106190;24,07
2022-03-01;5106208;14,74
2022-03-01;5106216;20,6
2022-03-01;5106224;21,79
2022-03-01;5106232;13,05
2022-03-01;5106240;15,3
2022-03-01;5106257;6,64
2022-03-01;5106265;2,22
2022-03-01;5106273;7,05
2022-03-01;5106281;4,01
2022-03-01;5106299;11,6
2022-03-01;5106307;15,0
2022-03-01;5106315;2,42
2022-03-01;5106372;5,55
2022-03-01;5106422;15,75
2022-03-01;5106455;11,22
2022-03-01;5106505;6,16
2022-03-01;5106653;5,81
2022-03-01;5106703;4,0
2022-03-01;5106752;10,24
2022-03-01;5106778;1,42
2022-03-01;5106802;13,9
2022-03-01;5106828;13,09
2022-03-01;5106851;11,52
2022-03-01;5107008;11,69
2022-03-01;5107040;57,87
2022-03-01;5107065;11,82
2022-03-01;5107107;13,57
2022-03-01;5107156;4,94
2022-03-01;5107180;8,26
2022-03-01;5107198;12,05
2022-03-01;5107206;10,03
2022-03-01;5107248;34,35
2022-03-01;5107263;8,15
2022-03-01;5107297;15,55
2022-03-01;5107305;17,47
2022-03-01;5107354;3,38
2022-03-01;5107404;1,45
2022-03-01;5107578;4,42
2022-03-01;5107602;23,28
2022-03-01;5107701;5,45
2022-03-01;5107743;3,48
2022-03-01;5107750;7,19
2022-03-01;5107768;12,63
2022-03-01;5107776;1,1
2022-03-01;5107792;6,14
2022-03-01;5107800;7,43
2022-03-01;5107859;5,87
2022-03-01;5107875;5,64
2022-03-01;5107883;2,7
2022-03-01;5107909;37,7
2022-03-01;5107925;25,32
2022-03-01;5107941;18,22
2022-03-01;5107958;37,32
2022-03-01;5108006;15,47
2022-03-01;5108055;15,86
2022-03-01;5108105;7,44
2022-03-01;5108204;8,83
2022-03-01;5108303;6,25
2022-03-01;5108352;2,5
2022-03-01;5108402;15,97
2022-03-01;5108501;14,88
2022-03-01;5108600;8,81
2022-03-01;5108808;1,61
2022-03-01;5108857;18,7
2022-03-01;5108907;3,35
2022-03-01;5108956;8,57
2022-02-01;1100015;7,89
2022-02-01;1100023;18,1
2022-02-01;1100031;1,05
2022-02-01;1100049;16,37
2022-02-01;1100056;6,85
2022-02-01;1100064;10,18
2022-02-01;1100072;1,7
2022-02-01;1100080;3,41
2022-02-01;1100098;8,55
2022-02-01;1100106;6,56
2022-02-01;1100114;18,52
2022-02-01;1100122;17,93
2022-02-01;1100130;7,9
2022-02-01;1100148;13,9
2022-02-01;1100155;11,13
2022-02-01;1100189;8,5
2022-02-01;1100205;23,04
2022-02-01;1100254;20,52
2022-02-01;1100262;8,61
2022-02-01;1100288;13,2
2022-02-01;1100296;3,72
2022-02-01;1100304;16,61
2022-02-01;1100320;3,28
2022-02-01;1100338;8,48
2022-02-01;1100346;11,15
2022-02-01;1100379;8,4
2022-02-01;1100403;4,16
2022-02-01;1100452;10,51
2022-02-01;1100502;11,64
2022-02-01;1100601;8,37
2022-02-01;1100700;10,95
2022-02-01;1100809;9,51
2022-02-01;1100908;10,67
2022-02-01;1100924;1,16
2022-02-01;1100940;7,6
2022-02-01;1101005;3,17
2022-02-01;1101104;11,42
2022-02-01;1101203;5,91
2022-02-01;1101302;22,8
2022-02-01;1101401;1,73
2022-02-01;1101435;7,65
2022-02-01;1101450;1,96
2022-02-01;1101468;4,89
2022-02-01;1101476;9,42
2022-02-01;1101484;4,03
2022-02-01;1101492;9,47
2022-02-01;1101500;10,43
2022-02-01;1101559;5,55
2022-02-01;1101609;3,81
2022-02-01;1101708;8,06
2022-02-01;1101757;4,74
2022-02-01;1101807;6,66
2022-02-01;5100102;4,28
2022-02-01;5100201;7,59
2022-02-01;5100250;24,03
2022-02-01;5100300;3,74
2022-02-01;5100359;6,08
2022-02-01;5100409;8,02
2022-02-01;5100508;4,07
2022-02-01;5100607;2,65
2022-02-01;5100805;5,53
2022-02-01;5101001;17,82
2022-02-01;5101209;8,8
2022-02-01;5101258;5,59
2022-02-01;5101308;25,94
2022-02-01;5101407;10,17
2022-02-01;5101605;4,78
2022-02-01;5101704;16,32
2022-02-01;5101803;13,22
2022-02-01;5101852;2,43
2022-02-01;5101902;8,35
2022-02-01;5102504;14,68
2022-02-01;5102603;3,34
2022-02-01;5102637;9,84
2022-02-01;5102678;3,25
2022-02-01;5102686;7,2
2022-02-01;5102694;1,02
2022-02-01;5102702;12,04
2022-02-01;5102793;14,12
2022-02-01;5102850;7,04
2022-02-01;5103007;16,59
2022-02-01;5103056;15,38
2022-02-01;5103106;19,86
2022-02-01;5103205;18,29
2022-02-01;5103254;2,49
2022-02-01;5103304;4,95
2022-02-01;5103353;17,4
2022-02-01;5103361;6,29
2022-02-01;5103379;2,5
2022-02-01;5103403;28,89
2022-02-01;5103437;2,85
2022-02-01;5103452;6,26
2022-02-01;5103502;20,52
2022-02-01;5103601;9,81
2022-02-01;5103700;12,21
2022-02-01;5103809;11,17
2022-02-01;5103858;9,35
2022-02-01;5103908;4,09
2022-02-01;5103957;17,56
2022-02-01;5104104;15,01
2022-02-01;5104203;4,54
2022-02-01;5104500;6,99
2022-02-01;5104526;14,85
2022-02-01;5104542;6,26
2022-02-01;5104559;15,9
2022-02-01;5104609;5,22
2022-02-01;5104807;10,28
2022-02-01;5104906;6,43
2022-02-01;5105002;9,61
2022-02-01;5105101;15,76
2022-02-01;5105150;10,52
2022-02-01;5105176;4,34
2022-02-01;5105200;7,98
2022-02-01;5105234;5,89
2022-02-01;5105259;21,48
2022-02-01;5105309;4,42
2022-02-01;5105507;6,26
2022-02-01;5105580;3,98
2022-02-01;5105606;16,08
2022-02-01;5105622;8,98
2022-02-01;5105903;24,74
2022-02-01;5106000;16,08
2022-02-01;5106109;9,3
2022-02-01;5106158;8,68
2022-02-01;5106174;5,18
2022-02-01;5106182;3,73
2022-02-01;5106190;9,69
2022-02-01;5106208;14,52
2022-02-01;5106216;18,77
2022-02-01;5106224;21,28
2022-02-01;5106232;13,36
2022-02-01;5106240;15,29
2022-02-01;5106257;6,74
2022-02-01;5106265;2,05
2022-02-01;5106273;7,08
2022-02-01;5106281;4,01
2022-02-01;5106299;10,77
2022-02-01;5106307;15,8
2022-02-01;5106315;2,35
2022-02-01;5106372;5,19
2022-02-01;5106422;12,99
2022-02-01;5106455;10,85
2022-02-01;5106505;6,21
2022-02-01;5106653;5,95
2022-02-01;5106703;4,46
2022-02-01;5106752;10,12
2022-02-01;5106778;1,46
2022-02-01;5106802;16,24
2022-02-01;5106828;11,33
2022-02-01;5106851;11,06
2022-02-01;5107008;11,35
2022-02-01;5107040;48,98
2022-02-01;5107065;11,85
2022-02-01;5107107;13,44
2022-02-01;5107156;5,01
2022-02-01;5107180;7,77
2022-02-01;5107198;12,01
2022-02-01;5107206;9,81
2022-02-01;5107248;34,85
2022-02-01;5107263;6,54
2022-02-01;5107297;17,8
2022-02-01;5107305;17,33
2022-02-01;5107354;3,37
2022-02-01;5107404;1,45
2022-02-01;5107578;2,51
2022-02-01;5107602;22,52
2022-02-01;5107701;5,44
2022-02-01;5107743;4,0
2022-02-01;5107750;6,39
2022-02-01;5107768;11,3
2022-02-01;5107776;1,1
2022-02-01;5107792;6,12
2022-02-01;5107800;7,56
2022-02-01;5107859;4,96
2022-02-01;5107875;6,17
2022-02-01;5107883;2,7
2022-02-01;5107909;39,71
2022-02-01;5107925;25,03
2022-02-01;5107941;18,34
2022-02-01;5107958;30,05
2022-02-01;5108006;15,38
2022-02-01;5108055;15,3
2022-02-01;5108105;7,71
2022-02-01;5108204;98,85
2022-02-01;5108303;7,58
2022-02-01;5108352;2,5
2022-02-01;5108402;15,7
2022-02-01;5108501;14,41
2022-02-01;5108600;9,64
2022-02-01;5108808;22,65
2022-02-01;5108857;18,46
2022-02-01;5108907;3,25
2022-02-01;5108956;8,61
2022-01-01;1100015;7,9
2022-01-01;1100023;19,9
2022-01-01;1100031;1,11
2022-01-01;1100049;17,97
2022-01-01;1100056;6,76
2022-01-01;1100064;19,89
2022-01-01;1100072;1,72
2022-01-01;1100080;3,42
2022-01-01;1100098;8,67
2022-01-01;1100106;6,95
2022-01-01;1100114;22,46
2022-01-01;1100122;17,82
2022-01-01;1100130;8,24
2022-01-01;1100148;13,79
2022-01-01;1100155;14,72
2022-01-01;1100189;12,5
2022-01-01;1100205;23,07
2022-01-01;1100254;20,58
2022-01-01;1100262;8,93
2022-01-01;1100288;12,99
2022-01-01;1100296;3,72
2022-01-01;1100304;16,31
2022-01-01;1100320;3,23
2022-01-01;1100338;9,97
2022-01-01;1100346;10,84
2022-01-01;1100379;9,33
2022-01-01;1100403;4,26
2022-01-01;1100452;10,46
2022-01-01;1100502;11,53
2022-01-01;1100601;7,86
2022-01-01;1100700;10,98
2022-01-01;1100809;9,72
2022-01-01;1100908;10,23
2022-01-01;1100924;1,29
2022-01-01;1100940;7,03
2022-01-01;1101005;3,23
2022-01-01;1101104;11,9
2022-01-01;1101203;5,36
2022-01-01;1101302;20,62
2022-01-01;1101401;1,86
2022-01-01;1101435;7,45
2022-01-01;1101450;2,86
2022-01-01;1101468;5,12
2022-01-01;1101476;16,31
2022-01-01;1101484;5,4
2022-01-01;1101492;9,44
2022-01-01;1101500;10,19
2022-01-01;1101559;5,46
2022-01-01;1101609;3,87
2022-01-01;1101708;8,03
2022-01-01;1101757;4,97
2022-01-01;1101807;9,52
2022-01-01;5100102;4,16
2022-01-01;5100201;7,65
2022-01-01;5100250;23,92
2022-01-01;5100300;3,79
2022-01-01;5100359;5,51
2022-01-01;5100409;7,77
2022-01-01;5100508;3,94
2022-01-01;5100607;2,69
2022-01-01;5100805;5,3
2022-01-01;5101001;16,09
2022-01-01;5101209;8,36
2022-01-01;5101258;4,73
2022-01-01;5101308;26,58
2022-01-01;5101407;10,26
2022-01-01;5101605;4,78
2022-01-01;5101704;15,84
2022-01-01;5101803;13,1
2022-01-01;5101852;2,28
2022-01-01;5101902;8,73
2022-01-01;5102504;14,65
2022-01-01;5102603;3,37
2022-01-01;5102637;10,6
2022-01-01;5102678;2,78
2022-01-01;5102686;6,51
2022-01-01;5102694;0,91
2022-01-01;5102702;11,46
2022-01-01;5102793;13,6
2022-01-01;5102850;7,28
2022-01-01;5103007;15,97
2022-01-01;5103056;13,48
2022-01-01;5103106;19,38
2022-01-01;5103205;18,41
2022-01-01;5103254;2,48
2022-01-01;5103304;4,93
2022-01-01;5103353;27,25
2022-01-01;5103361;6,44
2022-01-01;5103379;2,49
2022-01-01;5103403;28,79
2022-01-01;5103437;2,96
2022-01-01;5103452;6,17
2022-01-01;5103502;20,77
2022-01-01;5103601;9,66
2022-01-01;5103700;12,03
2022-01-01;5103809;10,91
2022-01-01;5103858;8,45
2022-01-01;5103908;3,7
2022-01-01;5103957;17,73
2022-01-01;5104104;10,49
2022-01-01;5104203;5,2
2022-01-01;5104500;7,91
2022-01-01;5104526;14,15
2022-01-01;5104542;6,24
2022-01-01;5104559;15,93
2022-01-01;5104609;5,43
2022-01-01;5104807;9,56
2022-01-01;5104906;5,95
2022-01-01;5105002;9,45
2022-01-01;5105101;15,78
2022-01-01;5105150;10,67
2022-01-01;5105176;4,4
2022-01-01;5105200;7,87
2022-01-01;5105234;5,65
2022-01-01;5105259;20,12
2022-01-01;5105309;4,42
2022-01-01;5105507;6,37
2022-01-01;5105580;4,05
2022-01-01;5105606;15,2
2022-01-01;5105622;8,84
2022-01-01;5105903;24,7
2022-01-01;5106000;15,57
2022-01-01;5106109;9,33
2022-01-01;5106158;8,27
2022-01-01;5106174;5,18
2022-01-01;5106182;3,64
2022-01-01;5106190;9,72
2022-01-01;5106208;14,03
2022-01-01;5106216;19,16
2022-01-01;5106224;21,3
2022-01-01;5106232;11,61
2022-01-01;5106240;15,41
2022-01-01;5106257;6,76
2022-01-01;5106265;1,16
2022-01-01;5106273;7,2
2022-01-01;5106281;4,16
2022-01-01;5106299;10,36
2022-01-01;5106307;15,35
2022-01-01;5106315;2,35
2022-01-01;5106372;5,43
2022-01-01;5106422;12,25
2022-01-01;5106455;10,09
2022-01-01;5106505;6,27
2022-01-01;5106653;5,97
2022-01-01;5106703;4,2
2022-01-01;5106752;10,4
2022-01-01;5106778;1,49
2022-01-01;5106802;15,31
2022-01-01;5106828;11,54
2022-01-01;5106851;11,06
2022-01-01;5107008;11,17
2022-01-01;5107040;48,03
2022-01-01;5107065;12,1
2022-01-01;5107107;12,94
2022-01-01;5107156;4,97
2022-01-01;5107180;7,12
2022-01-01;5107198;14,56
2022-01-01;5107206;9,05
2022-01-01;5107248;13,3
2022-01-01;5107263;6,23
2022-01-01;5107297;39,59
2022-01-01;5107305;17,54
2022-01-01;5107354;2,89
2022-01-01;5107404;1,47
2022-01-01;5107578;3,44
2022-01-01;5107602;22,53
2022-01-01;5107701;5,42
2022-01-01;5107743;3,78
2022-01-01;5107750;5,98
2022-01-01;5107768;12,58
2022-01-01;5107776;1,03
2022-01-01;5107792;6,17
2022-01-01;5107800;7,5
2022-01-01;5107859;5,11
2022-01-01;5107875;8,82
2022-01-01;5107883;2,87
2022-01-01;5107909;37,54
2022-01-01;5107925;24,7
2022-01-01;5107941;18,37
2022-01-01;5107958;28,17
2022-01-01;5108006;15,61
2022-01-01;5108055;15,16
2022-01-01;5108105;7,05
2022-01-01;5108204;97,65
2022-01-01;5108303;9,06
2022-01-01;5108352;2,27
2022-01-01;5108402;15,47
2022-01-01;5108501;17,77
2022-01-01;5108600;9,77
2022-01-01;5108808;21,83
2022-01-01;5108857;18,52
2022-01-01;5108907;3,43
2022-01-01;5108956;8,43
2021-12-01;1100015;7,86
2021-12-01;1100023;19,08
2021-12-01;1100031;1,46
2021-12-01;1100049;16,05
2021-12-01;1100056;6,89
2021-12-01;1100064;10,4
2021-12-01;1100072;1,79
2021-12-01;1100080;3,4
2021-12-01;1100098;8,07
2021-12-01;1100106;6,97
2021-12-01;1100114;22,15
2021-12-01;1100122;17,99
2021-12-01;1100130;8,23
2021-12-01;1100148;13,0
2021-12-01;1100155;14,56
2021-12-01;1100189;4,5
2021-12-01;1100205;22,97
2021-12-01;1100254;19,25
2021-12-01;1100262;9,0
2021-12-01;1100288;13,07
2021-12-01;1100296;3,6
2021-12-01;1100304;15,95
2021-12-01;1100320;3,22
2021-12-01;1100338;10,53
2021-12-01;1100346;10,37
2021-12-01;1100379;7,3
2021-12-01;1100403;4,29
2021-12-01;1100452;11,58
2021-12-01;1100502;12,33
2021-12-01;1100601;9,62
2021-12-01;1100700;11,01
2021-12-01;1100809;9,73
2021-12-01;1100908;10,33
2021-12-01;1100924;1,23
2021-12-01;1100940;7,29
2021-12-01;1101005;3,25
2021-12-01;1101104;11,84
2021-12-01;1101203;6,28
2021-12-01;1101302;17,75
2021-12-01;1101401;1,85
2021-12-01;1101435;7,39
2021-12-01;1101450;1,42
2021-12-01;1101468;5,17
2021-12-01;1101476;5,86
2021-12-01;1101484;1,89
2021-12-01;1101492;9,96
2021-12-01;1101500;9,83
2021-12-01;1101559;3,03
2021-12-01;1101609;3,88
2021-12-01;1101708;7,83
2021-12-01;1101757;4,9
2021-12-01;1101807;10,71
2021-12-01;5100102;4,13
2021-12-01;5100201;12,67
2021-12-01;5100250;23,36
2021-12-01;5100300;3,86
2021-12-01;5100359;5,49
2021-12-01;5100409;7,86
2021-12-01;5100508;3,81
2021-12-01;5100607;2,75
2021-12-01;5100805;4,5
2021-12-01;5101001;16,74
2021-12-01;5101209;7,26
2021-12-01;5101258;5,87
2021-12-01;5101308;26,38
2021-12-01;5101407;10,46
2021-12-01;5101605;4,8
2021-12-01;5101704;12,65
2021-12-01;5101803;13,32
2021-12-01;5101852;2,33
2021-12-01;5101902;8,79
2021-12-01;5102504;14,57
2021-12-01;5102603;3,4
2021-12-01;5102637;10,53
2021-12-01;5102678;2,74
2021-12-01;5102686;6,49
2021-12-01;5102694;1,04
2021-12-01;5102702;9,56
2021-12-01;5102793;12,36
2021-12-01;5102850;7,13
2021-12-01;5103007;15,47
2021-12-01;5103056;16,65
2021-12-01;5103106;18,74
2021-12-01;5103205;18,14
2021-12-01;5103254;2,54
2021-12-01;5103304;5,47
2021-12-01;5103353;28,61
2021-12-01;5103361;6,15
2021-12-01;5103379;2,45
2021-12-01;5103403;28,66
2021-12-01;5103437;3,21
2021-12-01;5103452;6,11
2021-12-01;5103502;20,53
2021-12-01;5103601;10,26
2021-12-01;5103700;13,0
2021-12-01;5103809;11,35
2021-12-01;5103858;12,84
2021-12-01;5103908;3,74
2021-12-01;5103957;18,73
2021-12-01;5104104;10,19
2021-12-01;5104203;4,83
2021-12-01;5104500;8,59
2021-12-01;5104526;13,29
2021-12-01;5104542;6,19
2021-12-01;5104559;16,04
2021-12-01;5104609;3,03
2021-12-01;5104807;7,21
2021-12-01;5104906;4,05
2021-12-01;5105002;9,36
2021-12-01;5105101;15,13
2021-12-01;5105150;10,31
2021-12-01;5105176;4,43
2021-12-01;5105200;7,88
2021-12-01;5105234;5,65
2021-12-01;5105259;21,4
2021-12-01;5105309;4,32
2021-12-01;5105507;6,4
2021-12-01;5105580;4,04
2021-12-01;5105606;14,0
2021-12-01;5105622;9,0
2021-12-01;5105903;7,53
2021-12-01;5106000;16,11
2021-12-01;5106109;9,13
2021-12-01;5106158;7,44
2021-12-01;5106174;5,18
2021-12-01;5106182;3,53
2021-12-01;5106190;9,72
2021-12-01;5106208;13,57
2021-12-01;5106216;19,05
2021-12-01;5106224;22,28
2021-12-01;5106232;6,91
2021-12-01;5106240;15,25
2021-12-01;5106257;6,85
2021-12-01;5106265;1,8
2021-12-01;5106273;7,15
2021-12-01;5106281;4,26
2021-12-01;5106299;9,25
2021-12-01;5106307;17,17
2021-12-01;5106315;2,31
2021-12-01;5106372;2,75
2021-12-01;5106422;12,07
2021-12-01;5106455;9,59
2021-12-01;5106505;6,27
2021-12-01;5106653;6,8
2021-12-01;5106703;6,43
2021-12-01;5106752;10,37
2021-12-01;5106778;1,53
2021-12-01;5106802;12,03
2021-12-01;5106828;11,97
2021-12-01;5106851;11,2
2021-12-01;5107008;11,04
2021-12-01;5107040;47,54
2021-12-01;5107065;14,45
2021-12-01;5107107;12,89
2021-12-01;5107156;4,97
2021-12-01;5107180;6,99
2021-12-01;5107198;15,05
2021-12-01;5107206;9,19
2021-12-01;5107248;13,33
2021-12-01;5107263;6,32
2021-12-01;5107297;16,07
2021-12-01;5107305;17,26
2021-12-01;5107354;2,92
2021-12-01;5107404;1,49
2021-12-01;5107578;3,61
2021-12-01;5107602;22,68
2021-12-01;5107701;5,38
2021-12-01;5107743;3,56
2021-12-01;5107750;6,01
2021-12-01;5107768;12,44
2021-12-01;5107776;1,02
2021-12-01;5107792;6,12
2021-12-01;5107800;7,43
2021-12-01;5107859;4,91
2021-12-01;5107875;7,48
2021-12-01;5107883;2,99
2021-12-01;5107909;38,53
2021-12-01;5107925;23,87
2021-12-01;5107941;17,45
2021-12-01;5107958;33,03
2021-12-01;5108006;15,67
2021-12-01;5108055;14,61
2021-12-01;5108105;7,15
2021-12-01;5108204;97,76
2021-12-01;5108303;20,55
2021-12-01;5108352;2,3
2021-12-01;5108402;15,19
2021-12-01;5108501;8,13
2021-12-01;5108600;10,73
2021-12-01;5108808;21,4
2021-12-01;5108857;18,1
2021-12-01;5108907;3,4
2021-12-01;5108956;7,48
2021-11-01;1100015;7,95
2021-11-01;1100023;20,17
2021-11-01;1100031;1,34
2021-11-01;1100049;17,81
2021-11-01;1100056;7,06
2021-11-01;1100064;28,44
2021-11-01;1100072;1,74
2021-11-01;1100080;3,37
2021-11-01;1100098;8,72
2021-11-01;1100106;6,96
2021-11-01;1100114;18,08
2021-11-01;1100122;17,41
2021-11-01;1100130;8,3
2021-11-01;1100148;12,96
2021-11-01;1100155;12,11
2021-11-01;1100189;10,86
2021-11-01;1100205;22,51
2021-11-01;1100254;18,86
2021-11-01;1100262;9,84
2021-11-01;1100288;12,33
2021-11-01;1100296;3,6
2021-11-01;1100304;16,14
2021-11-01;1100320;3,41
2021-11-01;1100338;10,22
2021-11-01;1100346;10,46
2021-11-01;1100379;8,06
2021-11-01;1100403;4,5
2021-11-01;1100452;11,39
2021-11-01;1100502;11,2
2021-11-01;1100601;8,64
2021-11-01;1100700;11,01
2021-11-01;1100809;9,92
2021-11-01;1100908;10,23
2021-11-01;1100924;1,38
2021-11-01;1100940;7,26
2021-11-01;1101005;3,55
2021-11-01;1101104;10,81
2021-11-01;1101203;5,7
2021-11-01;1101302;16,04
2021-11-01;1101401;1,87
2021-11-01;1101435;7,2
2021-11-01;1101450;2,39
2021-11-01;1101468;5,08
2021-11-01;1101476;11,87
2021-11-01;1101484;3,1
2021-11-01;1101492;10,22
2021-11-01;1101500;9,9
2021-11-01;1101559;4,18
2021-11-01;1101609;3,88
2021-11-01;1101708;6,89
2021-11-01;1101757;4,82
2021-11-01;1101807;8,66
2021-11-01;5100102;4,18
2021-11-01;5100201;12,83
2021-11-01;5100250;22,62
2021-11-01;5100300;3,91
2021-11-01;5100359;5,81
2021-11-01;5100409;7,9
2021-11-01;5100508;3,82
2021-11-01;5100607;2,84
2021-11-01;5100805;8,45
2021-11-01;5101001;16,32
2021-11-01;5101209;9,13
2021-11-01;5101258;6,03
2021-11-01;5101308;24,31
2021-11-01;5101407;10,78
2021-11-01;5101605;4,8
2021-11-01;5101704;12,09
2021-11-01;5101803;13,35
2021-11-01;5101852;2,49
2021-11-01;5101902;8,76
2021-11-01;5102504;14,45
2021-11-01;5102603;3,56
2021-11-01;5102637;9,84
2021-11-01;5102678;2,85
2021-11-01;5102686;6,31
2021-11-01;5102694;1,1
2021-11-01;5102702;9,08
2021-11-01;5102793;12,03
2021-11-01;5102850;7,17
2021-11-01;5103007;15,43
2021-11-01;5103056;16,75
2021-11-01;5103106;18,88
2021-11-01;5103205;17,9
2021-11-01;5103254;2,53
2021-11-01;5103304;5,62
2021-11-01;5103353;25,55
2021-11-01;5103361;6,05
2021-11-01;5103379;2,37
2021-11-01;5103403;28,56
2021-11-01;5103437;3,34
2021-11-01;5103452;5,96
2021-11-01;5103502;20,45
2021-11-01;5103601;9,05
2021-11-01;5103700;11,91
2021-11-01;5103809;6,65
2021-11-01;5103858;12,51
2021-11-01;5103908;3,79
2021-11-01;5103957;17,96
2021-11-01;5104104;10,23
2021-11-01;5104203;2,71
2021-11-01;5104500;8,66
2021-11-01;5104526;13,15
2021-11-01;5104542;6,2
2021-11-01;5104559;25,1
2021-11-01;5104609;4,61
2021-11-01;5104807;9,43
2021-11-01;5104906;3,67
2021-11-01;5105002;6,9
2021-11-01;5105101;14,54
2021-11-01;5105150;10,14
2021-11-01;5105176;4,45
2021-11-01;5105200;7,24
2021-11-01;5105234;5,67
2021-11-01;5105259;20,96
2021-11-01;5105309;4,32
2021-11-01;5105507;6,46
2021-11-01;5105580;4,16
2021-11-01;5105606;15,78
2021-11-01;5105622;9,08
2021-11-01;5105903;7,4
2021-11-01;5106000;15,98
2021-11-01;5106109;9,04
2021-11-01;5106158;7,41
2021-11-01;5106174;5,21
2021-11-01;5106182;4,88
2021-11-01;5106190;17,74
2021-11-01;5106208;12,55
2021-11-01;5106216;18,5
2021-11-01;5106224;21,74
2021-11-01;5106232;6,91
2021-11-01;5106240;14,83
2021-11-01;5106257;7,03
2021-11-01;5106265;1,92
2021-11-01;5106273;5,97
2021-11-01;5106281;4,32
2021-11-01;5106299;8,88
2021-11-01;5106307;14,0
2021-11-01;5106315;2,31
2021-11-01;5106372;6,66
2021-11-01;5106422;14,71
2021-11-01;5106455;9,1
2021-11-01;5106505;6,38
2021-11-01;5106653;6,22
2021-11-01;5106703;6,95
2021-11-01;5106752;10,35
2021-11-01;5106778;1,56
2021-11-01;5106802;11,36
2021-11-01;5106828;11,18
2021-11-01;5106851;11,02
2021-11-01;5107008;10,37
2021-11-01;5107040;46,57
2021-11-01;5107065;12,82
2021-11-01;5107107;12,72
2021-11-01;5107156;4,9
2021-11-01;5107180;6,09
2021-11-01;5107198;14,06
2021-11-01;5107206;8,3
2021-11-01;5107248;12,28
2021-11-01;5107263;6,32
2021-11-01;5107297;15,21
2021-11-01;5107305;17,3
2021-11-01;5107354;2,83
2021-11-01;5107404;1,51
2021-11-01;5107578;3,27
2021-11-01;5107602;22,65
2021-11-01;5107701;5,26
2021-11-01;5107743;3,26
2021-11-01;5107750;5,73
2021-11-01;5107768;11,91
2021-11-01;5107776;0,95
2021-11-01;5107792;5,72
2021-11-01;5107800;7,37
2021-11-01;5107859;5,58
2021-11-01;5107875;10,05
2021-11-01;5107883;3,05
2021-11-01;5107909;35,74
2021-11-01;5107925;23,0
2021-11-01;5107941;17,26
2021-11-01;5107958;27,55
2021-11-01;5108006;15,45
2021-11-01;5108055;15,87
2021-11-01;5108105;7,92
2021-11-01;5108204;93,49
2021-11-01;5108303;20,61
2021-11-01;5108352;2,24
2021-11-01;5108402;15,08
2021-11-01;5108501;7,6
2021-11-01;5108600;10,85
2021-11-01;5108808;20,88
2021-11-01;5108857;18,25
2021-11-01;5108907;3,32
2021-11-01;5108956;7,47
2021-10-01;1100015;7,95
2021-10-01;1100023;18,54
2021-10-01;1100031;1,4
2021-10-01;1100049;18,15
2021-10-01;1100056;7,14
2021-10-01;1100064;15,87
2021-10-01;1100072;1,76
2021-10-01;1100080;3,25
2021-10-01;1100098;9,69
2021-10-01;1100106;6,79
2021-10-01;1100114;15,2
2021-10-01;1100122;17,8
2021-10-01;1100130;8,06
2021-10-01;1100148;12,57
2021-10-01;1100155;11,39
2021-10-01;1100189;11,89
2021-10-01;1100205;22,66
2021-10-01;1100254;18,6
2021-10-01;1100262;10,15
2021-10-01;1100288;12,17
2021-10-01;1100296;3,6
2021-10-01;1100304;16,56
2021-10-01;1100320;3,3
2021-10-01;1100338;9,04
2021-10-01;1100346;10,42
2021-10-01;1100379;7,9
2021-10-01;1100403;4,83
2021-10-01;1100452;10,93
2021-10-01;1100502;10,6
2021-10-01;1100601;7,99
2021-10-01;1100700;11,04
2021-10-01;1100809;9,98
2021-10-01;1100908;9,99
2021-10-01;1100924;1,4
2021-10-01;1100940;7,53
2021-10-01;1101005;1,64
2021-10-01;1101104;11,54
2021-10-01;1101203;6,1
2021-10-01;1101302;13,76
2021-10-01;1101401;1,9
2021-10-01;1101435;7,11
2021-10-01;1101450;2,82
2021-10-01;1101468;5,12
2021-10-01;1101476;13,05
2021-10-01;1101484;3,1
2021-10-01;1101492;10,33
2021-10-01;1101500;9,75
2021-10-01;1101559;4,06
2021-10-01;1101609;3,96
2021-10-01;1101708;6,61
2021-10-01;1101757;4,86
2021-10-01;1101807;7,64
2021-10-01;5100102;4,33
2021-10-01;5100201;12,94
2021-10-01;5100250;22,38
2021-10-01;5100300;3,96
2021-10-01;5100359;6,37
2021-10-01;5100409;7,62
2021-10-01;5100508;3,84
2021-10-01;5100607;2,88
2021-10-01;5100805;8,99
2021-10-01;5101001;16,81
2021-10-01;5101209;9,46
2021-10-01;5101258;6,38
2021-10-01;5101308;24,37
2021-10-01;5101407;10,86
